transaction_id,customer_id,product_category,price,quantity,payment_method,purchase_date,city,customer_age
2674,3381,PetShop,724.3,2,Cartão Crédito,2024-04-21 09:00:00,Fortaleza,51
2675,1001,Roupas,678.76,3,Boleto,2024-04-21 10:00:00,Porto Alegre,19
2676,1374,Eletronicos,2154.05,4,PIX,2024-04-21 11:00:00,Curitiba,39
2677,3340,Eletronicos,183.96,5,PIX,2024-04-21 12:00:00,Curitiba,28
2678,3884,Livros,1697.25,5,Cartão Crédito,2024-04-21 13:00:00,Curitiba,70
2679,4052,Esportes,440.32,1,Boleto,2024-04-21 14:00:00,Porto Alegre,76
2680,1552,PetShop,867.82,1,Cartão Crédito,2024-04-21 15:00:00,Fortaleza,36
2681,3365,Casa,163.24,1,PIX,2024-04-21 16:00:00,Belo Horizonte,72
2682,2525,Casa,682.23,2,PIX,2024-04-21 17:00:00,Curitiba,48
2683,2851,Esportes,1923.37,4,Cartão Débito,2024-04-21 18:00:00,Belo Horizonte,35
2684,1380,Eletronicos,2213.69,2,Cartão Débito,2024-04-21 19:00:00,São Paulo,20
2685,2646,Eletronicos,561.6,4,Boleto,2024-04-21 20:00:00,Fortaleza,39
2686,1013,Roupas,1164.23,5,PIX,2024-04-21 21:00:00,Rio de Janeiro,50
2687,1503,Livros,1181.11,2,PIX,2024-04-21 22:00:00,Belo Horizonte,45
2688,3278,PetShop,2185.2,2,Cartão Débito,2024-04-21 23:00:00,Fortaleza,43
2689,3008,Livros,1909.37,2,Cartão Crédito,2024-04-22 00:00:00,São Paulo,68
2690,4155,Livros,1287.56,3,Cartão Crédito,2024-04-22 01:00:00,Fortaleza,66
2691,1129,Roupas,1680.16,4,PIX,2024-04-22 02:00:00,Rio de Janeiro,60
2692,4814,Livros,2119.91,4,PIX,2024-04-22 03:00:00,Curitiba,22
2693,1837,Esportes,33.75,2,Boleto,2024-04-22 04:00:00,Curitiba,57
2694,4216,Roupas,1013.2,3,Boleto,2024-04-22 05:00:00,Curitiba,50
2695,3938,Esportes,2269.04,2,Cartão Débito,2024-04-22 06:00:00,Porto Alegre,70
2696,4928,Roupas,1853.38,4,PIX,2024-04-22 07:00:00,Porto Alegre,45
2697,3040,Livros,1361.68,5,Cartão Crédito,2024-04-22 08:00:00,Porto Alegre,49
2698,1027,Esportes,1328.81,3,Boleto,2024-04-22 09:00:00,Porto Alegre,54
2699,3113,Esportes,875.95,3,Cartão Débito,2024-04-22 10:00:00,São Paulo,24
2700,4234,Esportes,1306.1,2,Cartão Débito,2024-04-22 11:00:00,Fortaleza,75
2701,2252,Roupas,1641.9,5,Cartão Crédito,2024-04-22 12:00:00,São Paulo,68
2702,1260,Casa,1051.72,4,Boleto,2024-04-22 13:00:00,Curitiba,27
2703,3046,Livros,1788.24,1,Cartão Crédito,2024-04-22 14:00:00,Rio de Janeiro,69
2704,2472,Esportes,2154.47,4,Cartão Débito,2024-04-22 15:00:00,Porto Alegre,44
2705,2447,PetShop,395.17,4,PIX,2024-04-22 16:00:00,Fortaleza,25
2706,1459,Casa,1134.35,5,Cartão Crédito,2024-04-22 17:00:00,Rio de Janeiro,42
2707,4747,PetShop,1025.97,3,Cartão Débito,2024-04-22 18:00:00,São Paulo,34
2708,1300,Livros,1721.79,4,PIX,2024-04-22 19:00:00,Porto Alegre,28
2709,3966,Livros,632.17,3,PIX,2024-04-22 20:00:00,São Paulo,57
2710,4374,Esportes,1604.22,5,Boleto,2024-04-22 21:00:00,São Paulo,52
2711,3334,Esportes,2194.95,5,Boleto,2024-04-22 22:00:00,Belo Horizonte,76
2712,4466,Roupas,1051.15,2,Cartão Débito,2024-04-22 23:00:00,Fortaleza,47
2713,4081,Casa,2278.43,1,Cartão Crédito,2024-04-23 00:00:00,São Paulo,30
2714,4778,Casa,2482.98,5,PIX,2024-04-23 01:00:00,Curitiba,36
2715,1629,Esportes,274.17,5,Boleto,2024-04-23 02:00:00,São Paulo,18
2716,1269,Livros,590.3,3,Boleto,2024-04-23 03:00:00,Porto Alegre,23
2717,3639,Esportes,2376.45,5,Cartão Crédito,2024-04-23 04:00:00,Curitiba,21
2718,2993,Livros,2396.24,4,Boleto,2024-04-23 05:00:00,São Paulo,44
2719,2628,Livros,253.29,2,Cartão Débito,2024-04-23 06:00:00,Curitiba,34
2720,2801,Esportes,47.35,2,Cartão Crédito,2024-04-23 07:00:00,São Paulo,32
2721,3891,Eletronicos,411.14,4,PIX,2024-04-23 08:00:00,Fortaleza,25
2722,1861,Casa,2490.07,5,Cartão Débito,2024-04-23 09:00:00,Curitiba,48
2723,4432,PetShop,458.2,1,PIX,2024-04-23 10:00:00,Rio de Janeiro,28
2724,2280,Livros,1261.34,5,PIX,2024-04-23 11:00:00,Belo Horizonte,42
2725,3180,Livros,2122.56,2,Boleto,2024-04-23 12:00:00,Curitiba,57
2726,4347,Eletronicos,60.8,1,Cartão Débito,2024-04-23 13:00:00,Porto Alegre,27
2727,2799,PetShop,1515.18,3,Cartão Débito,2024-04-23 14:00:00,Belo Horizonte,17
2728,2706,Roupas,699.79,3,Cartão Crédito,2024-04-23 15:00:00,Belo Horizonte,25
2729,4019,Eletronicos,2157.21,5,Cartão Débito,2024-04-23 16:00:00,São Paulo,79
2730,3560,PetShop,715.82,5,Cartão Crédito,2024-04-23 17:00:00,Curitiba,36
2731,3360,Eletronicos,1720.02,1,Cartão Débito,2024-04-23 18:00:00,Fortaleza,38
2732,1575,Livros,1688.81,1,PIX,2024-04-23 19:00:00,Belo Horizonte,16
2733,3933,Casa,561.52,5,Cartão Crédito,2024-04-23 20:00:00,Porto Alegre,48
2734,3003,Eletronicos,96.65,2,Cartão Débito,2024-04-23 21:00:00,Fortaleza,79
2735,2307,Roupas,1029.03,3,Cartão Crédito,2024-04-23 22:00:00,Fortaleza,67
2736,4192,Esportes,730.09,1,Boleto,2024-04-23 23:00:00,Porto Alegre,76
2737,4178,PetShop,2024.35,2,Boleto,2024-04-24 00:00:00,Porto Alegre,41
2738,2956,Eletronicos,2002.91,5,Cartão Crédito,2024-04-24 01:00:00,São Paulo,30
2739,3734,Eletronicos,1147.99,4,Cartão Crédito,2024-04-24 02:00:00,Rio de Janeiro,37
2740,3020,Roupas,1520.22,1,PIX,2024-04-24 03:00:00,Curitiba,40
2741,4275,Casa,1514.61,4,Cartão Débito,2024-04-24 04:00:00,Belo Horizonte,16
2742,3212,Eletronicos,2069.62,2,Boleto,2024-04-24 05:00:00,Curitiba,74
2743,3352,Eletronicos,1068.26,3,Boleto,2024-04-24 06:00:00,Fortaleza,41
2744,4568,Casa,695.86,2,Cartão Débito,2024-04-24 07:00:00,Belo Horizonte,36
2745,2655,Roupas,669.94,3,Boleto,2024-04-24 08:00:00,São Paulo,56
2746,2579,PetShop,1345.12,2,Boleto,2024-04-24 09:00:00,Curitiba,39
2747,2847,PetShop,1128.38,1,Cartão Crédito,2024-04-24 10:00:00,São Paulo,54
2748,3203,Eletronicos,1105.9,1,Boleto,2024-04-24 11:00:00,São Paulo,31
2749,2390,Casa,236.93,4,Boleto,2024-04-24 12:00:00,Curitiba,47
2750,2742,Eletronicos,1799.32,2,Boleto,2024-04-24 13:00:00,Curitiba,31
2751,2925,Esportes,542.2,2,Cartão Débito,2024-04-24 14:00:00,Belo Horizonte,28
2752,1619,PetShop,500.41,4,PIX,2024-04-24 15:00:00,Fortaleza,57
2753,2274,Livros,1037.77,5,Cartão Crédito,2024-04-24 16:00:00,Fortaleza,47
2754,1956,Esportes,577.17,2,PIX,2024-04-24 17:00:00,Porto Alegre,65
2755,2939,Eletronicos,1463.81,2,Boleto,2024-04-24 18:00:00,São Paulo,56
2756,4953,Roupas,934.94,2,Boleto,2024-04-24 19:00:00,Fortaleza,59
2757,3381,PetShop,1127.79,5,Boleto,2024-04-24 20:00:00,Rio de Janeiro,76
2758,4713,Livros,1347.55,1,PIX,2024-04-24 21:00:00,Belo Horizonte,79
2759,1968,Esportes,516.8,4,Cartão Débito,2024-04-24 22:00:00,Belo Horizonte,39
2760,3558,PetShop,397.82,5,Cartão Débito,2024-04-24 23:00:00,Porto Alegre,28
2761,2316,Casa,2202.25,3,Cartão Crédito,2024-04-25 00:00:00,Porto Alegre,26
2762,2043,Roupas,1089.97,3,PIX,2024-04-25 01:00:00,São Paulo,30
2763,1281,Esportes,1036.11,5,Cartão Débito,2024-04-25 02:00:00,Belo Horizonte,25
2764,3844,Casa,98.67,5,Cartão Crédito,2024-04-25 03:00:00,Belo Horizonte,57
2765,4072,Eletronicos,1249.96,1,Boleto,2024-04-25 04:00:00,Rio de Janeiro,56
2766,3166,Casa,1389.88,3,Boleto,2024-04-25 05:00:00,São Paulo,72
2767,2058,Esportes,1401.51,4,Cartão Crédito,2024-04-25 06:00:00,São Paulo,72
2768,1197,Esportes,1770.51,2,Cartão Débito,2024-04-25 07:00:00,Fortaleza,18
2769,3532,Eletronicos,451.93,2,PIX,2024-04-25 08:00:00,Porto Alegre,70
2770,4828,Casa,638.04,1,Cartão Crédito,2024-04-25 09:00:00,Fortaleza,31
2771,2082,Casa,2028.72,1,Cartão Débito,2024-04-25 10:00:00,São Paulo,59
2772,3884,Eletronicos,2368.45,3,Cartão Crédito,2024-04-25 11:00:00,Rio de Janeiro,32
2773,2184,Casa,348.47,4,Cartão Débito,2024-04-25 12:00:00,São Paulo,40
2774,2008,PetShop,1249.15,4,Boleto,2024-04-25 13:00:00,Fortaleza,45
2775,3738,Eletronicos,543.3,5,Cartão Crédito,2024-04-25 14:00:00,Curitiba,62
2776,2229,Roupas,159.58,1,PIX,2024-04-25 15:00:00,Curitiba,72
2777,2035,Esportes,820.5,2,Cartão Crédito,2024-04-25 16:00:00,Rio de Janeiro,50
2778,1489,Roupas,367.78,2,Boleto,2024-04-25 17:00:00,Porto Alegre,52
2779,1275,PetShop,1777.73,3,Boleto,2024-04-25 18:00:00,Belo Horizonte,75
2780,3740,PetShop,1338.98,2,Cartão Débito,2024-04-25 19:00:00,São Paulo,28
2781,3289,Livros,368.15,4,Boleto,2024-04-25 20:00:00,Fortaleza,39
2782,2239,Livros,33.01,4,Cartão Débito,2024-04-25 21:00:00,Porto Alegre,53
2783,2274,Livros,2022.31,1,Boleto,2024-04-25 22:00:00,Fortaleza,41
2784,4882,Eletronicos,448.72,3,Cartão Débito,2024-04-25 23:00:00,Porto Alegre,73
2785,1125,Casa,1519.48,2,PIX,2024-04-26 00:00:00,São Paulo,24
2786,1216,PetShop,848.94,1,Cartão Débito,2024-04-26 01:00:00,Belo Horizonte,77
2787,4377,Roupas,1467.86,5,Cartão Débito,2024-04-26 02:00:00,São Paulo,76
2788,4868,Roupas,795.98,5,PIX,2024-04-26 03:00:00,Belo Horizonte,34
2789,2208,Roupas,226.48,2,Cartão Débito,2024-04-26 04:00:00,Fortaleza,43
2790,4110,Roupas,565.15,2,Cartão Débito,2024-04-26 05:00:00,Rio de Janeiro,22
2791,2246,Livros,478.27,2,PIX,2024-04-26 06:00:00,Belo Horizonte,60
2792,4255,Roupas,1075.77,4,Boleto,2024-04-26 07:00:00,Porto Alegre,37
2793,3542,Casa,1649.13,2,Cartão Crédito,2024-04-26 08:00:00,Rio de Janeiro,79
2794,3474,Livros,666.88,5,Cartão Débito,2024-04-26 09:00:00,Fortaleza,45
2795,4249,Roupas,40.05,2,Boleto,2024-04-26 10:00:00,Curitiba,78
2796,1918,Eletronicos,1302.15,3,Cartão Crédito,2024-04-26 11:00:00,Rio de Janeiro,52
2797,4499,Esportes,1518.34,5,PIX,2024-04-26 12:00:00,Belo Horizonte,31
2798,2317,Esportes,2407.55,3,Cartão Débito,2024-04-26 13:00:00,Rio de Janeiro,51
2799,4923,Esportes,1477.78,5,Cartão Débito,2024-04-26 14:00:00,Fortaleza,20
2800,3198,Livros,1183.22,1,PIX,2024-04-26 15:00:00,Rio de Janeiro,44
2801,3431,Roupas,1437.77,5,Cartão Débito,2024-04-26 16:00:00,Fortaleza,67
2802,2661,PetShop,2320.47,5,Cartão Crédito,2024-04-26 17:00:00,Curitiba,66
2803,4884,PetShop,2072.66,3,Cartão Crédito,2024-04-26 18:00:00,Belo Horizonte,38
2804,1307,PetShop,814.22,3,PIX,2024-04-26 19:00:00,Porto Alegre,21
2805,2359,Livros,600.76,5,Cartão Débito,2024-04-26 20:00:00,Rio de Janeiro,51
2806,2969,Casa,663.96,5,Boleto,2024-04-26 21:00:00,São Paulo,72
2807,3793,Eletronicos,1266.01,4,Cartão Débito,2024-04-26 22:00:00,Porto Alegre,48
2808,1891,Eletronicos,1862.68,1,PIX,2024-04-26 23:00:00,Rio de Janeiro,64
2809,1374,Esportes,1263.02,1,Boleto,2024-04-27 00:00:00,Porto Alegre,56
2810,4079,Esportes,178.81,2,Cartão Crédito,2024-04-27 01:00:00,São Paulo,31
2811,3033,PetShop,1811.72,5,Cartão Crédito,2024-04-27 02:00:00,Porto Alegre,70
2812,2364,PetShop,2016.87,5,Boleto,2024-04-27 03:00:00,Porto Alegre,49
2813,1128,Esportes,730.85,5,Boleto,2024-04-27 04:00:00,São Paulo,58
2814,2014,Roupas,1663.67,5,PIX,2024-04-27 05:00:00,São Paulo,41
2815,2799,Casa,1072.21,1,Cartão Débito,2024-04-27 06:00:00,São Paulo,52
2816,3716,Casa,2223.91,3,Cartão Crédito,2024-04-27 07:00:00,Curitiba,28
2817,4423,Casa,2114.61,4,Cartão Débito,2024-04-27 08:00:00,Fortaleza,67
2818,2381,Casa,1318.33,3,Cartão Crédito,2024-04-27 09:00:00,Fortaleza,32
2819,1516,Esportes,1731.85,3,Cartão Débito,2024-04-27 10:00:00,São Paulo,47
2820,2518,Eletronicos,2209.54,1,Cartão Crédito,2024-04-27 11:00:00,Fortaleza,47
2821,1085,Esportes,1244.34,4,Cartão Débito,2024-04-27 12:00:00,Porto Alegre,43
2822,2198,Casa,789.99,5,PIX,2024-04-27 13:00:00,São Paulo,44
2823,4873,Esportes,1886.63,1,Cartão Crédito,2024-04-27 14:00:00,Rio de Janeiro,40
2824,4264,Casa,557.96,1,PIX,2024-04-27 15:00:00,São Paulo,62
2825,3358,Livros,977.44,4,Cartão Crédito,2024-04-27 16:00:00,São Paulo,37
2826,2142,PetShop,2165.66,2,Cartão Crédito,2024-04-27 17:00:00,Fortaleza,42
2827,4289,Eletronicos,1813.81,1,Cartão Crédito,2024-04-27 18:00:00,Belo Horizonte,76
2828,3474,Livros,1015.49,3,Cartão Débito,2024-04-27 19:00:00,Porto Alegre,77
2829,2993,Roupas,544.71,3,Cartão Crédito,2024-04-27 20:00:00,Fortaleza,59
2830,4485,Esportes,896.36,5,PIX,2024-04-27 21:00:00,Porto Alegre,53
2831,3161,Roupas,717.42,1,Cartão Débito,2024-04-27 22:00:00,Rio de Janeiro,35
2832,4216,Esportes,448.46,5,Cartão Débito,2024-04-27 23:00:00,Curitiba,60
2833,4609,PetShop,1860.9,1,Cartão Crédito,2024-04-28 00:00:00,Belo Horizonte,65
2834,4719,Livros,637.65,4,Boleto,2024-04-28 01:00:00,Rio de Janeiro,39
2835,1302,PetShop,1140.88,1,Cartão Débito,2024-04-28 02:00:00,Rio de Janeiro,62
2836,3791,Casa,970.79,2,Cartão Crédito,2024-04-28 03:00:00,Porto Alegre,62
2837,4952,PetShop,2455.37,3,PIX,2024-04-28 04:00:00,Belo Horizonte,23
2838,1587,PetShop,983.82,4,Boleto,2024-04-28 05:00:00,Porto Alegre,66
2839,1986,Casa,209.16,3,Cartão Débito,2024-04-28 06:00:00,Curitiba,70
2840,2863,Esportes,233.67,5,Boleto,2024-04-28 07:00:00,Porto Alegre,29
2841,1344,Casa,1480.98,4,Cartão Débito,2024-04-28 08:00:00,São Paulo,54
2842,1813,Livros,1502.42,2,Boleto,2024-04-28 09:00:00,Porto Alegre,29
2843,2987,PetShop,1052.71,3,Boleto,2024-04-28 10:00:00,São Paulo,20
2844,3848,Casa,1085.29,1,PIX,2024-04-28 11:00:00,Rio de Janeiro,62
2845,4072,PetShop,144.29,1,Boleto,2024-04-28 12:00:00,Curitiba,36
2846,4218,Livros,1296.2,1,PIX,2024-04-28 13:00:00,Fortaleza,30
2847,2310,Roupas,1266.8,4,Cartão Crédito,2024-04-28 14:00:00,São Paulo,71
2848,2999,Livros,382.38,2,Cartão Débito,2024-04-28 15:00:00,Curitiba,51
2849,2677,Eletronicos,268.56,2,PIX,2024-04-28 16:00:00,Porto Alegre,48
2850,4124,Eletronicos,317.7,2,Cartão Débito,2024-04-28 17:00:00,Fortaleza,32
2851,2327,Eletronicos,261.56,3,PIX,2024-04-28 18:00:00,Porto Alegre,72
2852,2092,PetShop,1528.17,4,Cartão Débito,2024-04-28 19:00:00,Rio de Janeiro,35
2853,3408,Esportes,499.24,1,PIX,2024-04-28 20:00:00,Porto Alegre,16
2854,4673,Esportes,636.06,3,Cartão Débito,2024-04-28 21:00:00,São Paulo,31
2855,4291,Esportes,442.19,2,Cartão Crédito,2024-04-28 22:00:00,Rio de Janeiro,60
2856,2009,PetShop,2395.01,1,Cartão Débito,2024-04-28 23:00:00,Curitiba,33
2857,1703,Livros,2138.0,4,Cartão Crédito,2024-04-29 00:00:00,Rio de Janeiro,25
2858,1574,Esportes,583.93,5,Cartão Crédito,2024-04-29 01:00:00,Curitiba,38
2859,2608,Roupas,825.64,2,Cartão Crédito,2024-04-29 02:00:00,Belo Horizonte,33
2860,4232,Eletronicos,532.63,2,Boleto,2024-04-29 03:00:00,São Paulo,64
2861,4752,Livros,1234.77,2,Cartão Débito,2024-04-29 04:00:00,São Paulo,73
2862,2112,Eletronicos,58.83,2,Boleto,2024-04-29 05:00:00,Curitiba,77
2863,1687,Esportes,1681.71,1,Boleto,2024-04-29 06:00:00,Porto Alegre,24
2864,3828,Livros,1312.66,4,Cartão Débito,2024-04-29 07:00:00,Fortaleza,61
2865,3632,Casa,2247.61,3,Cartão Crédito,2024-04-29 08:00:00,Porto Alegre,68
2866,4828,Roupas,419.34,1,Boleto,2024-04-29 09:00:00,Belo Horizonte,45
2867,3636,Esportes,2012.23,4,Boleto,2024-04-29 10:00:00,Curitiba,28
2868,4230,Esportes,1981.98,3,PIX,2024-04-29 11:00:00,Belo Horizonte,67
2869,1488,Roupas,326.68,2,Cartão Débito,2024-04-29 12:00:00,Curitiba,67
2870,4018,Roupas,1002.41,4,Boleto,2024-04-29 13:00:00,Belo Horizonte,46
2871,2347,Casa,433.68,2,Cartão Débito,2024-04-29 14:00:00,Curitiba,61
2872,4681,Esportes,644.25,4,Cartão Débito,2024-04-29 15:00:00,São Paulo,58
2873,4452,PetShop,665.48,5,Boleto,2024-04-29 16:00:00,Belo Horizonte,28
2874,4173,Esportes,1395.03,2,Cartão Débito,2024-04-29 17:00:00,Belo Horizonte,47
2875,1493,Eletronicos,1034.41,2,Cartão Crédito,2024-04-29 18:00:00,Curitiba,32
2876,2667,Livros,2369.85,2,Boleto,2024-04-29 19:00:00,Rio de Janeiro,18
2877,2637,Livros,324.66,1,Boleto,2024-04-29 20:00:00,Rio de Janeiro,76
2878,1018,Eletronicos,2434.49,3,Boleto,2024-04-29 21:00:00,São Paulo,16
2879,4525,Livros,584.29,2,PIX,2024-04-29 22:00:00,Porto Alegre,68
2880,4553,Roupas,1934.46,2,PIX,2024-04-29 23:00:00,Porto Alegre,20
2881,4665,Livros,854.04,1,PIX,2024-04-30 00:00:00,São Paulo,47
2882,3444,Livros,366.27,1,PIX,2024-04-30 01:00:00,Porto Alegre,40
2883,2000,Eletronicos,2146.14,5,Boleto,2024-04-30 02:00:00,Fortaleza,60
2884,4350,Casa,779.06,4,Cartão Crédito,2024-04-30 03:00:00,Fortaleza,71
2885,1850,Livros,1650.55,2,Cartão Débito,2024-04-30 04:00:00,Fortaleza,20
2886,2388,PetShop,1420.44,4,Cartão Débito,2024-04-30 05:00:00,Fortaleza,52
2887,2354,Livros,1184.67,1,Boleto,2024-04-30 06:00:00,Curitiba,38
2888,4712,Casa,1244.59,1,Cartão Crédito,2024-04-30 07:00:00,Rio de Janeiro,27
2889,2367,Eletronicos,1833.27,5,Cartão Débito,2024-04-30 08:00:00,São Paulo,49
2890,1821,Casa,228.55,3,Cartão Crédito,2024-04-30 09:00:00,Curitiba,76
2891,1454,Eletronicos,1673.77,1,Boleto,2024-04-30 10:00:00,Fortaleza,38
2892,2624,Roupas,2240.57,2,PIX,2024-04-30 11:00:00,São Paulo,31
2893,3772,Eletronicos,153.89,5,Cartão Crédito,2024-04-30 12:00:00,Rio de Janeiro,64
2894,4726,Roupas,360.23,3,Cartão Débito,2024-04-30 13:00:00,Porto Alegre,77
2895,4136,Roupas,1794.41,5,Cartão Débito,2024-04-30 14:00:00,Curitiba,20
2896,4147,Eletronicos,1098.83,1,Cartão Débito,2024-04-30 15:00:00,Rio de Janeiro,78
2897,1710,PetShop,1014.84,3,PIX,2024-04-30 16:00:00,São Paulo,59
2898,3190,Esportes,351.05,4,Cartão Crédito,2024-04-30 17:00:00,Belo Horizonte,62
2899,1916,Eletronicos,1271.86,3,Cartão Crédito,2024-04-30 18:00:00,Curitiba,43
2900,4986,Livros,325.1,2,Cartão Débito,2024-04-30 19:00:00,São Paulo,21
2901,3875,PetShop,1196.78,4,Cartão Crédito,2024-04-30 20:00:00,São Paulo,28
2902,3652,PetShop,1911.4,4,Cartão Débito,2024-04-30 21:00:00,Rio de Janeiro,58
2903,2496,Livros,653.08,2,Cartão Crédito,2024-04-30 22:00:00,São Paulo,45
2904,2440,Esportes,1207.16,4,PIX,2024-04-30 23:00:00,Curitiba,41
2905,1304,PetShop,2480.12,1,PIX,2024-05-01 00:00:00,Fortaleza,32
2906,1735,Roupas,1719.76,3,Boleto,2024-05-01 01:00:00,Curitiba,78
2907,4568,Esportes,2104.98,3,Boleto,2024-05-01 02:00:00,São Paulo,24
2908,3338,Livros,1042.97,2,Boleto,2024-05-01 03:00:00,Rio de Janeiro,72
2909,2963,Esportes,1921.97,1,Cartão Crédito,2024-05-01 04:00:00,Curitiba,79
2910,3149,Eletronicos,110.87,4,PIX,2024-05-01 05:00:00,Belo Horizonte,31
2911,3009,Esportes,316.05,3,PIX,2024-05-01 06:00:00,Fortaleza,64
2912,4338,Roupas,515.65,3,PIX,2024-05-01 07:00:00,Porto Alegre,67
2913,3914,Eletronicos,1010.86,3,Cartão Débito,2024-05-01 08:00:00,Rio de Janeiro,78
2914,4015,Casa,2115.9,3,Cartão Crédito,2024-05-01 09:00:00,Rio de Janeiro,71
2915,4693,Livros,872.2,5,Cartão Crédito,2024-05-01 10:00:00,Porto Alegre,33
2916,4021,Livros,1640.01,2,Boleto,2024-05-01 11:00:00,Porto Alegre,28
2917,3889,Esportes,1776.19,4,Cartão Débito,2024-05-01 12:00:00,Curitiba,44
2918,1961,PetShop,1469.59,4,Cartão Débito,2024-05-01 13:00:00,São Paulo,58
2919,3989,Eletronicos,899.53,2,PIX,2024-05-01 14:00:00,São Paulo,60
2920,4848,Casa,1446.86,1,Boleto,2024-05-01 15:00:00,Belo Horizonte,39
2921,2026,Eletronicos,862.24,2,Cartão Crédito,2024-05-01 16:00:00,Fortaleza,73
2922,3132,Livros,218.85,3,Cartão Débito,2024-05-01 17:00:00,São Paulo,60
2923,4865,Eletronicos,2482.08,3,PIX,2024-05-01 18:00:00,Belo Horizonte,59
2924,3375,Casa,326.68,2,Cartão Crédito,2024-05-01 19:00:00,Belo Horizonte,61
2925,3863,PetShop,190.15,2,PIX,2024-05-01 20:00:00,Rio de Janeiro,28
2926,2473,Esportes,2197.54,4,Cartão Crédito,2024-05-01 21:00:00,Rio de Janeiro,40
2927,3501,Roupas,761.57,4,PIX,2024-05-01 22:00:00,Fortaleza,56
2928,2947,Eletronicos,1629.24,5,Cartão Crédito,2024-05-01 23:00:00,Curitiba,61
2929,3676,Roupas,829.22,5,Boleto,2024-05-02 00:00:00,Porto Alegre,16
2930,4292,Livros,984.72,3,Cartão Crédito,2024-05-02 01:00:00,Porto Alegre,24
2931,2177,Esportes,662.66,5,Cartão Crédito,2024-05-02 02:00:00,Fortaleza,19
2932,1664,Esportes,864.18,5,Cartão Crédito,2024-05-02 03:00:00,Belo Horizonte,43
2933,1011,Eletronicos,1032.64,1,PIX,2024-05-02 04:00:00,Fortaleza,27
2934,2156,PetShop,1803.84,2,Cartão Débito,2024-05-02 05:00:00,Porto Alegre,39
2935,1303,Esportes,1283.73,4,Cartão Crédito,2024-05-02 06:00:00,Belo Horizonte,76
2936,4364,Eletronicos,2359.48,5,Cartão Crédito,2024-05-02 07:00:00,Porto Alegre,61
2937,4022,Eletronicos,114.28,4,Boleto,2024-05-02 08:00:00,Curitiba,24
2938,4371,Roupas,1262.64,5,Cartão Crédito,2024-05-02 09:00:00,Rio de Janeiro,50
2939,2763,Esportes,1464.72,5,Boleto,2024-05-02 10:00:00,Rio de Janeiro,53
2940,3830,Eletronicos,2301.29,3,Cartão Crédito,2024-05-02 11:00:00,Belo Horizonte,50
2941,1042,Roupas,132.4,1,PIX,2024-05-02 12:00:00,Fortaleza,48
2942,1943,Casa,1438.01,2,Cartão Débito,2024-05-02 13:00:00,Porto Alegre,73
2943,3390,Roupas,2135.54,2,Cartão Débito,2024-05-02 14:00:00,São Paulo,69
2944,2349,Roupas,612.4,3,Cartão Débito,2024-05-02 15:00:00,Curitiba,79
2945,4885,Eletronicos,2191.97,3,PIX,2024-05-02 16:00:00,Porto Alegre,68
2946,3545,Livros,57.42,2,Boleto,2024-05-02 17:00:00,São Paulo,50
2947,3411,Livros,1833.81,2,Cartão Débito,2024-05-02 18:00:00,Curitiba,77
2948,1890,PetShop,2333.45,1,PIX,2024-05-02 19:00:00,Curitiba,61
2949,3474,Livros,1646.42,5,PIX,2024-05-02 20:00:00,Rio de Janeiro,35
2950,2004,Roupas,1103.18,1,Cartão Crédito,2024-05-02 21:00:00,Belo Horizonte,17
2951,1020,PetShop,121.75,2,Boleto,2024-05-02 22:00:00,Porto Alegre,59
2952,1406,Eletronicos,2301.08,5,PIX,2024-05-02 23:00:00,Curitiba,41
2953,3666,Esportes,1181.04,2,Boleto,2024-05-03 00:00:00,Porto Alegre,57
2954,2014,Roupas,82.2,1,Cartão Débito,2024-05-03 01:00:00,Curitiba,28
2955,1335,Roupas,1727.65,1,Cartão Débito,2024-05-03 02:00:00,Fortaleza,45
2956,2838,PetShop,1209.77,1,Cartão Débito,2024-05-03 03:00:00,Rio de Janeiro,67
2957,4188,Eletronicos,319.62,5,Cartão Crédito,2024-05-03 04:00:00,Belo Horizonte,47
2958,2147,Casa,543.54,4,Cartão Crédito,2024-05-03 05:00:00,São Paulo,51
2959,3446,Roupas,170.58,4,Boleto,2024-05-03 06:00:00,São Paulo,34
2960,3840,Casa,1439.99,2,Boleto,2024-05-03 07:00:00,Fortaleza,37
2961,2827,Casa,1558.85,5,Cartão Crédito,2024-05-03 08:00:00,Rio de Janeiro,16
2962,1714,Livros,1269.3,3,PIX,2024-05-03 09:00:00,Curitiba,72
2963,1050,Eletronicos,2044.58,4,Boleto,2024-05-03 10:00:00,Rio de Janeiro,26
2964,4854,Casa,2153.91,5,Boleto,2024-05-03 11:00:00,Belo Horizonte,41
2965,1323,Eletronicos,1542.9,5,Cartão Débito,2024-05-03 12:00:00,São Paulo,63
2966,1788,Livros,41.76,4,Boleto,2024-05-03 13:00:00,Porto Alegre,34
2967,1140,Eletronicos,1741.12,5,Boleto,2024-05-03 14:00:00,São Paulo,34
2968,1469,Roupas,1050.82,5,PIX,2024-05-03 15:00:00,Belo Horizonte,27
2969,1786,Casa,1418.24,4,Boleto,2024-05-03 16:00:00,Curitiba,18
2970,2825,Eletronicos,1626.21,1,PIX,2024-05-03 17:00:00,Rio de Janeiro,70
2971,2357,Esportes,882.09,2,Cartão Débito,2024-05-03 18:00:00,São Paulo,71
